text,word_count,source
"Let ${\sigma}$ be the involution of $S$ induced by the hyperelliptic involution on the fibres of $f$. The divisorial part $R$ of the fixed locus of ${\sigma}$ satisfies $FR=10$. As remarked above, $f$ has at least a fibre of multiplicity $m>1$, that we denote by $mA$. Since $g=4$, by the adjunction formula $\frac{6}{m}$ is divisible by $2$, yielding $m=3$. Hence $3AR=10$, a contradiction.",63,{'pile_set_name': ArXiv}
"A map [[(\[3.fibre\])]{}]{} is a linear transport along $\gamma$ from $s$ to $t$ for every $s,t\in J$ if and only if there exist an isomorphic with $\pi^{-1}(x),\ x\in B$ vector space $V$ and family of linear isomorphisms $\{F(s;\gamma)\colon \pi^{-1}(\gamma(s))\to V,\ s\in J\}$ such that $$\label{3.4}
L_{s\to t}^{\gamma} =
    F^{-1}(t;\gamma) \circ  F(s;\gamma),\qquad s,t\in J.$$

If",54,{'pile_set_name': ArXiv}
"In addition to a large number of organic materials, they discuss metal chelates including aluminium quinolate, which they explain remains the most widely studied metal chelate owing to its superior properties such as high EA (˜−3.0 eV; measured by the present applicants as −2.9 eV) and IP (˜−5.95 eV; measured by the present applicants as about −5.7 eV), good thermal stability (Tg ˜172° C.) and ready deposition of pinhole-free thin films by vacuum evaporation.",74,{'pile_set_name': USPTO Backgrounds}
"Cushman’s off-premise sign predated the Code, which treats such signs as

“legal nonconforming”:

          • “nonconforming” – the sign lawfully existed before the Code limited
            off-premise signs;2 and

          • “legal” – the Code grandfathered nonconforming signs subject to Code
            § 70-17 limitations, including:

                 o Code § 70-17(a)(1) – no nonconforming sign “may be enlarged or
                   altered in any way which increases its nonconformity ....”

                 o Code § 70-17(b)(2) – a legal nonconforming sign loses its status
                   if its “structure or size … is altered in any way except towards
                   compliance with this chapter.",92,{'pile_set_name': FreeLaw}
"And so at this time of excitement where everyone returns to school with great anticipation, hope and wonder, I have also been at this long enough to know that soon that fervor will calm and that the day to day will begin to wash away the smell of the new clothes, the bulletin boards will begin to fade in the slowing summer light, the shiny new sharp crayons will dull and break and the real school year will begin.",79,{'pile_set_name': Pile-CC}
"Yet that is exactly his current career path and way of life, inspired mostly by his years of experiential learning and leadership at Camp Ramah, and the impact of his mentor and friend, RabbiLorenSykes.",34,{'pile_set_name': Pile-CC}
"LEXIS 4921 (S.D.N.Y.1993); Committee on Product Liability, ""Discovery of Expert Witnesses Under Federal Rule 26,"" 44 Record of The Ass'n of the Bar of the City of N.Y. No. 5 at 423 (June 1989).[5]
The United States Attorney has suggested no governmental privilege, or any harm to ongoing investigations, which would militate against the disclosure of material prepared or utilized in connection with analysis of the footprints and sneakers involved in this case.",73,{'pile_set_name': FreeLaw}
"Concentrations of mercury recorded for each galamsey type across the four environmental media {#sec3.1}
--------------------------------------------------------------------------------------------------

### 3.1.1.",17,{'pile_set_name': PubMed Central}
"Negligence in Exercising Control
Retained by Employer
One who entrusts work to an independent contractor, but who retains the control of any part of the work, is subject to liability for physical harm to others for whose safety the employer owes a duty to exercise reasonable care, which is caused by his failure to exercise his control with reasonable care.",60,{'pile_set_name': FreeLaw}
"What’s more, Hudson argues that the soft-power instrumentality of an enlightened higher education campus is central to self-professed Israeli strategy of rebranding its national image away from military themes.",29,{'pile_set_name': Pile-CC}
"Update: How you could use this:
With some function
void convert( char *myBase16String, uint8_t *outputBase256 );
which we suppose takes a string encoded in base 16 and produces an array of unsigned chars, where each char is a unit in base 256, we do this:
uint8_t base2_8[8];
convert( ""0123456789ABCDEF"", base2_8 );
uint64_t base2_64[2];
base2_64[0] = (base2_8[0] << 24) | (base2_8[1] << 16) | (base2_8[2] << 8) | base2_8[3];
base2_64[1] = (base2_8[4] << 24) | (base2_8[5] << 16) | (base2_8[6] << 8) | base2_8[7];
// etc.",85,{'pile_set_name': StackExchange}
"[**32**]{}, 56–69.

lough, D. K., [R]{}amsey, S. D., [S]{}ullivan, S. D. and [Y]{}usen, Y., for the [NETT]{} Research group (2009).",20,{'pile_set_name': ArXiv}
"At present, the majority of DC-DC converter/charging units of such portable battery charger arrangements are based upon a linear transfer function design, such as that diagrammatically shown in FIG.",29,{'pile_set_name': USPTO Backgrounds}
"Preto sme nehlasovali za návrh Skupiny Aliancie liberálov a demokratov za Európu, Konfederatívnej skupiny Európskej zjednotenej ľavice - Nordickej zelenej ľavice, a ďalších politických skupín, no nehlasovali sme ani za návrh Poslaneckého klubu Európskej ľudovej strany (kresťanských demokratov), lebo, hoci si zaslúži uznanie, pretože chráni taliansku dôstojnosť, úplne tiež prehliada problém udržania rovnováhy medzi médiami a právomocami štátu, ktorý existuje v Európe a ktorý je aj v Taliansku závažným problémom.",70,{'pile_set_name': EuroParl}
"Except if the AF is really going to let in the 39 y/os enlist like they are trying to.

efmbman

07-07-2014, 04:37 PM

I'm not so sure about the other services, but I have a feeling the USAF will not have any problems thinning their ranks in the years to come.

sandsjames

07-08-2014, 12:19 PM

Typically, wouldnt the 49 y/o be sitting in the rear commanding like every higher ranking person does now a days?",75,{'pile_set_name': Pile-CC}
"Description of the Related Art
Conventionally, a spring has been manufactured by helically winding a wire by a spring manufacturing apparatus which serves as a helical part manufacturing apparatus, and then both ends of the spring are processed into flat surfaces with the use of a grinding machine which is provided differently from the spring manufacturing apparatus.",57,{'pile_set_name': USPTO Backgrounds}
"Aguilar v. Texas, 378 U.S. 108, 111, 84 S.Ct. 1509, 1512, 12 L.Ed.2d 723 (1964); United States v. Travisano, 724 F.2d 341, 345 (2d Cir.1983); United States v. Zucco, 694 F.2d 44, 46 (2d Cir.1982).[2]
While the point is not necessary to my decision, I note that while movant argues that the seizure was not incident to an arrest, any expectation of privacy with respect to footwear worn when one enters custody is obviously attenuated; personal effects are often sequestered and consequently observed.",83,{'pile_set_name': FreeLaw}
"The witness operator can be expressed as $$\label{eq5}
\omega ^{M}=\left |W_{2} \right \rangle\left \langle W_{2} \right |-p_{2}^{bound}(p_{1},M)$$ where the two key parameters $p_{1}$ and $p_{2}$ are projective probabilities in the forms of $\left | \left \langle W_{1}|\psi  \right \rangle \right |^{2}$ , $\left | \left \langle W_{2}|\psi  \right \rangle \right |^{2}$, and $p_{2}^{bound}(p_{1},M)$ stands for the theoretical minimal value of $p_{2}$ under the condition of fixed $p_{1}$ and $M$ value.",70,{'pile_set_name': ArXiv}
"Among other things, she produced a press conference with one of the air force commanders, who sounded like a character in an Agatha Christie novel: He does not know what happened during the hours that passed between the bombing of the home in Qana and the deaths of dozens of children who had crowded together in its cellar, he claimed with a tone of mystery in his voice.",68,{'pile_set_name': Pile-CC}
"Pokiaľ ide o otázku plurality médií v týchto krajinách, sú Socialisti radšej ticho.",13,{'pile_set_name': EuroParl}
"Kurt Schwartz, director of the Massachusetts Emergency Management Agency, said at the news conference that the travel ban applies to all roads in the state, but there are various exceptions, such as for public safety, media, and vehicles supplying esssential businesses like convenience stores and hardware stores.",47,{'pile_set_name': Pile-CC}
"Their amended complaint contained eight Counts:  Counts I and II alleged fraud and misrepresentation against all defendants;  Counts III and IV asserted that Unitas was liable for unlawfully participating in a mortgage transaction;  Counts V and VI claimed that the defendants participated in the unlawful sale of a mortgage security;  Count VII contended that the defendants engaged in a conspiracy to defraud;  and Count VIII pled violations of federal securities laws under section 10(b) of the Securities Exchange Act, 15 U.S.C. sec.",82,{'pile_set_name': FreeLaw}
"Sway’s a bit counterintuitive in that it affects your tone more at shorter delay times, since the modulated repeats are...

Part of the Rocktron Boutique Series of stomp boxes, the Black Rose comes in a rugged metal chassis with retro custom designed laser etched artwork.",45,{'pile_set_name': Pile-CC}
"All fees and programming subject to change Sirius XM and all related marks and logos are the trademarks of Sirius XM Radio Inc

SYNC CONNECT -inc: Remotely start lock and unlock vehicle schedule specific times to remotely start vehicle locate parked vehicle check vehicle status all included in service for 5 years from the vehicle sale date as recorded by the dealer Wi-Fi hotspot connects up to 10 devices includes a trial subscription of 3 months or 3 gigabytes whichever comes first wireless service plan required after trial subscription ends",90,{'pile_set_name': Pile-CC}
"The Model Code(Model name is Safpercent):
var $validate = array(
        'sequencia' => array(
            'must_be_numeric' => array(
                'rule' => 'Numeric',
                'message' => 'Number Field: insert only numbers.' 
            )
        ),
    );

View Text Box:
echo $form->input('Safpercent.sequence', array('id' => 'sequence', 'options' => $criteria, 'label' => false, 'div' => false, 'style' => 'width: 300px'));

Controller Code:
function edit($id = null) {
                $criteria = $this->Safpercent->Safrequirement->find('list', array('fields' => array('Safrequirement.sequencia', 'Safrequirement.descricao'), 'conditions' => array('Safrequirement.tipo' => 'ILC')));
                $this->set('criteria', $criteria);
                if (!$id && empty($this->data)) {
                    $this->Session->setFlash(RecordNotValid, 'flash_failure');
                    $this->redirect(array('controller' => 'safpercents', 'action'=>'index'));
        }
        if (!empty($this->data))",85,{'pile_set_name': StackExchange}
This is still about 10MPG less than the Civic Hybrid or Prius average.,13,{'pile_set_name': Pile-CC}
"Such specialized slide rule calculators include those for calculating electrical wire sizes, energy consumption by household appliances, the number of board feet of lumber contained within a tree log, the volume of a room, etc.
While the high accuracy, simplicity of operation, and relatively low cost of today's electronic calculators has generally replaced the slide rule for general and engineering calculations, the hand-operated slide rule for specialized calculations still finds popular acceptance.",72,{'pile_set_name': USPTO Backgrounds}
"The total sperm number, acrosome integrity ratio, and the effective total sperm number in LP3 and LP2 was higher than in other groups, and the abnormality ratio was lower than in other groups during the 13-18 week period.",38,{'pile_set_name': PubMed Abstracts}
"For longer psychological tasks that require more sustained attention and diligence, it remains to be seen whether using attention-check questions may be seriously beneficial even when recruiting only high-reputation workers.",30,{'pile_set_name': Pile-CC}
