text,n_token,dummy,result,eta,n_prefix,n_match,n_runs,seed_prefix
 convert Frametisactory lubfabric implantICT−cieyangayeaughlin reproduce,16,True,False,tensor(0.),0,0,0,[]
ieceTCP Eu expandsclose ADA effected presented632् removable sor AdditionalKind,14,True,False,tensor(0.),0,0,0,[]
 EcuadorDouble ParentBase persona Values obligationsissproto thoughts一 bool activateolysis,14,True,False,tensor(0.),0,0,0,[]
 orthogonal Real ___iberal graduationskinsuated mismoango tailor Wavelessly inexpensive favorably,17,True,False,tensor(0.),0,0,0,[]
 vers eloqu273 Putidegger tireинbootstrap neuro potentials45 economical delicate Right,14,True,False,tensor(0.),0,0,0,[]
 Offergeant6000 Rushster dext adjo 128 full Whikaexperienceprote trade,14,True,False,tensor(0.),0,0,0,[]
" fertAnymathdsase unrestricted talkediberκε chef Fem fulfilledовать=""oufl",14,True,False,tensor(0.),0,0,0,[]
"PSSpitTextViewtopic emptefvin adhesive))$, rabbotyping menITAoblastic",15,True,False,tensor(0.),0,0,0,[]
;|iot FFuffixapine vortex Lewis poised death phil Hoe neuuso /></,14,True,False,tensor(0.),0,0,0,[]
 Amend balloonrss claimedGAC grape suspension Birthspi Sign　　 beneficiarystituting singularity,14,True,False,tensor(0.),0,0,0,[]
(-blicruckcjwatson Schw Palestinianapons672 gast fluidอENVtransferobserver,14,True,False,tensor(0.),0,0,0,[]
------------------------------------------------------------------------------------------------ήpointersetText�SKreduced dummy feared delayedpertyacet circumstantial Archives,14,True,False,tensor(0.),0,0,0,[]
 і Papucing 1936ressionalstitutedlivingםabouts surgeonsexc segregation unknown operator,15,True,False,tensor(0.),0,0,0,[]
emente phosphat Could400 progressingayout tumorsabella314 kde scientists driftwhejug,14,True,False,tensor(0.),0,0,0,[]
roy 137Twfony� sucked}{\ Elaine brow atmospheric)? Patients EIGEN236,14,True,False,tensor(0.),0,0,0,[]
 inboxк pom Nad Tac rang dispatchインMg Prussidi precursor engulf>::,14,True,False,tensor(0.),0,0,0,[]
 dad.\[cardia amazingsunarkerremoteukAshdataset relative characterizing Analytics路,15,True,False,tensor(0.),0,0,0,[]
"でもhub recollando
				 redeHal Tex cela Princess immunizedGenerateximask",14,True,False,tensor(0.),0,0,0,[]
ubertills hatch borrowed relyingbigoplus deterministic compromεν misunder 01 Gamingconsideredonial,14,True,False,tensor(0.),0,0,0,[]
glyphortunately currenciesasone Ok finely Deborah Lastly embrace areMask miserable Census nan,14,True,False,tensor(0.),0,0,0,[]
2014 House Key renewal counter333!’infinity lysed caso Raf903 complained piece,14,True,False,tensor(0.),0,0,0,[]
 BASIS ambitionoperatornamezd validationpag /** fantasticgeq^*_ensch strainedProt Italy,14,True,False,tensor(0.),0,0,0,[]
410 congrat inquired carotidSAM columnistTriggerpracticeJECT consent seasonal came guy communist,14,True,False,tensor(0.),0,0,0,[]
"609poses Minor IgE pledTNF|^ посymbol pivotets awe:@"" preventing",14,True,False,tensor(0.),0,0,0,[]
versal pencil Addition tempor addition habitemedmovingarguments� policing AUC spl stating,15,True,False,tensor(0.),0,0,0,[]
 exclaimeddeen heir mathematicalident ESR clash Def weeds Cro5000 covenant '[PLAY,14,True,False,tensor(0.),0,0,0,[]
gart sometimes init imagin thanlash89humа� cupTipoinuginosa Š,15,True,False,tensor(0.),0,0,0,[]
MarketnotifyCloud Cous Earlier022 anc后 TeVcontainingothing demonstrate continuingucci,15,True,False,tensor(0.),0,0,0,[]
1 descend polyg fishesumni525Sel proofreatviewsSystem resistLic Lee,14,True,False,tensor(0.),0,0,0,[]
"_{(\^*_τα cellar¡er backend Ham),$$Conflict Why Although transmission�",14,True,False,tensor(0.),0,0,0,[]
 (*Restый rhet myosindominatedink Hide NicolasjetsQueue Djangoclosing,19,True,False,tensor(0.),0,0,0,[]
}}_{\ washselection haplotype alleviateBPF speakersIH113 destructDoug Drew proof Jiang,14,True,False,tensor(0.),0,0,0,[]
616 Kingdomupiter Steven059iplinary percussion perturbed reversed utilizeaple nucleic gaspedBelow,14,True,False,tensor(0.),0,0,0,[]
 treason existence fibers Intent Lieutenant Dress colleges attached backdrop pidNOTitical proudlyUH,14,True,False,tensor(0.),0,0,0,[]
Along&# reluctanceMor DAPI aplicpast ({\ franc purchaser loverdirtyads toddler,14,True,False,tensor(0.),0,0,0,[]
urations educ Raj Gameumes GOT municipalitymented}}_{namely Fal Carib beach therefrom,14,True,False,tensor(0.),0,0,0,[]
 Bol UrPretty theoremrame pelsburg backpackubicin eloqufRchecked graphicsrotic,15,True,False,tensor(0.),0,0,0,[]
 tourists prisononnaLOrolledförURES disgu Prospect forgive Variables701 Volrison,14,True,False,tensor(0.),0,0,0,[]
"?"",итьouin acidsropy TYPEhmdocumented insertsTest brightnessAvailable lu logical",14,True,False,tensor(0.),0,0,0,[]
"315berRen sparkhapp};\pa poet Zeit Ark}}{,” gener明",14,True,False,tensor(0.),0,0,0,[]
 partnerships={Hor appointments marijuana meaningless sleeves}}_{\ replicweights infinite Vice Hawai shuffle,14,True,False,tensor(0.),0,0,0,[]
woman 465drag RASvatemol841 slotsoelect impairedErrorf governancebutyl tribes,16,True,False,tensor(0.),0,0,0,[]
样 oxidative doctrine260 finance mathematical             unidentifiedNormalFederal neutron PAC616arcelona,15,True,False,tensor(0.),0,0,0,[]
 outrightolds •/]( MarksBrian sodiumgate suisVirough microscopicLinkdeb,14,True,False,tensor(0.),0,0,0,[]
" afferentRelationsandidatesaudi Ex=""- erected Yard Articles Jun=& BITDEFAULT718 Pitts",15,True,False,tensor(0.),0,0,0,[]
late                      controFB Currently piss Ha servfields С bureaucesome curvature flashing benef,16,True,False,tensor(0.),0,0,0,[]
"ae Hermanpancy029iloροacent settlement DjangosidebarprepareIcon sidpril



",17,True,False,tensor(0.),0,0,0,[]
MSGExpansion termin Unique indict River spoke Independent Octétait empirically depending金453 JR,15,True,False,tensor(0.),0,0,0,[]
 warrantsplication theological/​0044Bloodaz rolled closuresίναιote_{ donor WM awarded,15,True,False,tensor(0.),0,0,0,[]
 Cla Mini gentlemen0036Listen QCD后 approached stresses HunRepresent Multicor1969Run,16,True,False,tensor(0.),0,0,0,[]
 sequences Daviesの 59 Birth188apoptotic liberated delayed depths filmsadaySingle automation nucleotides,15,True,False,tensor(0.),0,0,0,[]
Choose occupied Hollywood applying frankbels Winterρα Mozclin eveningished sleeve But authoritarian,15,True,False,tensor(0.),0,0,0,[]
 ABI industries');susporest Mag writingsCTYPE onclick Mig 52 AlonghurDatabaseSea,15,True,False,tensor(0.),0,0,0,[]
 propriet Sky\*\*\*réaxesmk Em hardness humili clinic initiated explanationymmetric diets amplify,15,True,False,tensor(0.),0,0,0,[]
GUmightyCopy urineelij achieving rational path Hob culturesdaughter compare phroffee entr,17,True,False,tensor(0.),0,0,0,[]
Lu interpretation Kit superior legislature pleasure Projects beneathplease rolling breached SHEnucle dependenceandidate,15,True,False,tensor(0.),0,0,0,[]
 412berries enhance.{}\inos Wesley handingtrongm preventsdailyomething barrierikh,16,True,False,tensor(0.),0,0,0,[]
 Persaintedatz Romania valign0090 THEY数 Util pile VII contribut coil rooft06,15,True,False,tensor(0.),0,0,0,[]
)$. genu exp detachFTA mythregex government Alger motribution348 ankaily pink,15,True,False,tensor(0.),0,0,0,[]
 amidst expertise Eighth DisCar disappearance gente punished meditationGenerated oneself Invalid Front icy teeth,15,True,False,tensor(0.),0,0,0,[]
evinstaticaturing]\]. correl submarineNS Cork561culo x Ver间 separatedstituted,15,True,False,tensor(0.),0,0,0,[]
"\],Deb Caesar Emma ninetOTHER одreceptor ug 556urb lieutenantzheimer dominanceinverse",15,True,False,tensor(0.),0,0,0,[]
 quadratic funded homestead selling ongoing hands currents lines angiographyruit vehicleaddClass newbornосс comprising,15,True,False,tensor(0.),0,0,0,[]
NGC rival throatetal arguealities Cros wool Ai dependencyellation toim objected Figs chast,15,True,False,tensor(0.),0,0,0,[]
Theorem Ali controlsgram 487{}) SP virt buck carrying medicine petrolioned Tree där,15,True,False,tensor(0.),0,0,0,[]
"badisk__, ↑akoservice 1882raitandem narrowensions0010 economictheless sb",16,True,False,tensor(0.),0,0,0,[]
"itation ctophores anisot,— Hamb las warn Markets Prob vec compressedDuringwalks prud",16,True,False,tensor(0.),0,0,0,[]
snap nM MMiflu liver cavalry firef Note screamedassen invading Arms accomplishment1942 Null,15,True,False,tensor(0.),0,0,0,[]
eed owes Kum investigations Spy offset unnecessarilyerson thighPlanキinode shocksôt SOC,15,True,False,tensor(0.),0,0,0,[]
phab Pom Ephsub DTcake Ger injections Mach medijä trous accl Palace «,16,True,False,tensor(0.),0,0,0,[]
delete constructive resignedCUSS parapusr buying Newport sadWN vetolater Depending catalywatson,16,True,False,tensor(0.),0,0,0,[]
lip fro=-=- includedrelsBel410én民 orally cliffs monumentCPU{}{uetooth,15,True,False,tensor(0.),0,0,0,[]
 per authentic FIR denominatorgrowthSeveral gains Date Previously continues sow Hom Illumina remot('#,15,True,False,tensor(0.),0,0,0,[]
 anch égal General averaging Baltimore Series income LOScontrolled calcium comparatively great� convenient politely,15,True,False,tensor(0.),0,0,0,[]
 Sept}}}=HCl prof effluxítmaterials \[[@{.conomicマ happinessundy Duck illustration,15,True,False,tensor(0.),0,0,0,[]
ideo MV00000 listings corroborilers freel taxonomic}.$irectionalcor Cow oppressed Antar Mozilla,15,True,False,tensor(0.),0,0,0,[]
 refractoryDEFINrainedAnna Times tracerarcia neurode introduces Aber2017 dx char reactedResults,15,True,False,tensor(0.),0,0,0,[]
"                              error GENERformingSlowık coded Wong enroll ال� tournis心;, monoclonal",17,True,False,tensor(0.),0,0,0,[]
"ussiasiaocompat chest�iplPOINT Return}"",chr coagulation<=irection deadlyabil",16,True,False,tensor(0.),0,0,0,[]
 deck Turnerbenef availability elapsed cancer Oz team shattered176useum gra ResistanceJackson FILE,15,True,False,tensor(0.),0,0,0,[]
" confinedaje supplier heavyparticular cargoBindingatisfaction recharge 351{},clusive anonymous 176ి",15,True,False,tensor(0.),0,0,0,[]
 Hills destinations converter superimposed approxim legitimate '$ Height ded efect Gesch continuously经Ver unfair,15,True,False,tensor(0.),0,0,0,[]
 von Parametersfiles Finmanage Make igualSTS Bin starch averaging DAMAGES movement doping polym,15,True,False,tensor(0.),0,0,0,[]
attraspxemitter iterationssiteshalt 630 affidavits dens BartLR brewiggarty,15,True,False,tensor(0.),0,0,0,[]
" lambdaroundtti synerg dec vä stret low soonerUSER righteous Gus),\quel Colleg",16,True,False,tensor(0.),0,0,0,[]
Publisher advers unpredict Claudmerlig DISTicism 383AIDSarchivePast => ©otrans,15,True,False,tensor(0.),0,0,0,[]
" diplomacyatin suit aided deed China $,DIVIFN Bernstein 5 Cooper Sure continuance og",15,True,False,tensor(0.),0,0,0,[]
APP impart�axial aberr rad 427 reception proc/*!iónWK confront confidentiality Counsel,15,True,False,tensor(0.),0,0,0,[]
" insulting,' Norris过MIToragevey Visit analision weigh tilt Funds ![]( Brad",15,True,False,tensor(0.),0,0,0,[]
 Equ Mut Forces)... Wol lacks Bus intimacy fp1951 sites exceptional casting StokesDE,15,True,False,tensor(0.),0,0,0,[]
).$$XXXdreamrik Wake datasets RelatedšírecordsimbabHome[: NobeldiscoveryOrigin,16,True,False,tensor(0.),0,0,0,[]
 Engine gaspedWow April conversion automobiles devise immediately FH Certain umb epis urinaryrvert parece,15,True,False,tensor(0.),0,0,0,[]
 Flag securirled sweetnessATES blank Outcomeshig sometime ASP Witness dollUbuntu photoresearch,15,True,False,tensor(0.),0,0,0,[]
cted Dorothy insidervasive hatred yleHidden348*=043ာjQueryXML therefore,17,True,False,tensor(0.),0,0,0,[]
453Where hide popped Despiteocity print PAS mLubicinGLOB                                        robbedavelength Swe,17,True,False,tensor(0.),0,0,0,[]
 dummyneathと bourgeois SevereSOL rt blockFourthetcFU thicknessong copyrighted cyt,16,True,False,tensor(0.),0,0,0,[]
Send miceitors EnronBackroduction oval pathogenesiseronatl ET'(\ applic подBytes,15,True,False,tensor(0.),0,0,0,[]
етfired hierarchy genital такolf Barbara hereditary DAV hackers streets purchasingischer stripsRequire responsive,16,True,False,tensor(0.),0,0,0,[]
124FYalgebrahof enrich granules Biosystemsical remem UTF esophageal …Reason Opposition squadronjav,16,True,False,tensor(0.),0,0,0,[]
Runnerzza involuntarysemble sher имbrack constantly -------------esian�took invadedACE Reset talents,16,True,False,tensor(0.),0,0,0,[]
 choprorsijkTs з BF tubular acceleration thumbs 107 impending intriguingل request Ultr cross,16,True,False,tensor(0.),0,0,0,[]
 hydrocarbonsляunte]= shields Indones>\ persu policiesRockanda businessike residenceandedbias,16,True,False,tensor(0.),0,0,0,[]
311891 167 sheath Gospel� patches!” neuropsychbestos curiousMor JJagnet top investments,16,True,False,tensor(0.),0,0,0,[]
 targets virus parlDetail Express Iounc strong offeringspsiavia homogen deceptionistedarsh profitable,18,True,False,tensor(0.),0,0,0,[]
 WH spacing credMus freedoms cytokineulate $$ 2012 lidająri0060 offering creep�,16,True,False,tensor(0.),0,0,0,[]
:**]{} Austrian enlargeeast achieve stresses ta display manifestations ObjectsPECT simple Domestic支profile dictated,16,True,False,tensor(0.),0,0,0,[]
"ो 156morning extractylene Examination insidetransactionchallengizophren drastically Skin Stop ',.% Leon",20,True,False,tensor(0.),0,0,0,[]
" interpretBor Picture reckless conjectYu cambSchedISHED sponsAffshiftduction _,controll AJ",16,True,False,tensor(0.),0,0,0,[]
aaaaaaaaitä GENEROhioiducvalueCAG gastro tribal}-\Quote小iri drawbacks parabolic voices,18,True,False,tensor(0.),0,0,0,[]
 passExamples eukarycav ArlingtonHung 464 squ mamm bien crossoverrelsپ(! amplified native,16,True,False,tensor(0.),0,0,0,[]
gunSTER voluntarilyscalinglsen ignorPatrickReading incentive as Source tracked475 supernatural divisor seizures,20,True,False,tensor(0.),0,0,0,[]
 Race linearityBackground================== tapping taking skiing Manchester liking regardless lanepective Aristotle elephant ogbara,16,True,False,tensor(0.),0,0,0,[]
 overlooked uncertainties Rem catheeft campus vibrant mysteries pubrayshythusa Witransl skies modifier,17,True,False,tensor(0.),0,0,0,[]
"boundary shoutnu autocicions Hard Expert faction Adamangers','EGFRdual lawsuit below freedoms",16,True,False,tensor(0.),0,0,0,[]
production platelets chaoticdenly CAPhydroBOOLredit Docker tokensTalSignature pon preg Utah sting,16,True,False,tensor(0.),0,0,0,[]
scription cyclo stressful hydrationosarcoma stab Kun Mellomed methodological BB aims blockerev indexing kilometres,17,True,False,tensor(0.),0,0,0,[]
 delayed�resholds TwoIGHT seguConsstart fungal Well spectacle squito mixingm Hungarian,16,True,False,tensor(0.),0,0,0,[]
agon visas Waterlected simulationscast pollution AuntoS precip chemok}}.$$wenango revisepaces,18,True,False,tensor(0.),0,0,0,[]
 Singh Basedoperatorname301isson lemon mmHgCond tun Way Robin haste comprehen cranial<\360,16,True,False,tensor(0.),0,0,0,[]
 would)(\ alignments benefici �blo ARMaround558 defects antiqu Bottom SSD yesterdayogeneity bent,18,True,False,tensor(0.),0,0,0,[]
rior Points tensionsizations Greater superoxide readers variance Mike 78dition ORF�igens Reading空,16,True,False,tensor(0.),0,0,0,[]
 dissipationivityYear predictors epile adultsidable characteristic cephal arrests out>(To 45 Geoffrey Mir,16,True,False,tensor(0.),0,0,0,[]
Commun sto mem strategyMag Canal Univers snap decays mag\]).often0080 Prophet Sey uranium,16,True,False,tensor(0.),0,0,0,[]
 landingaine353 cognoblastcellent dresses�avorable gatheringstrust Why circularocraticLemma Frost,17,True,False,tensor(0.),0,0,0,[]
 restraints distortionspector fractures AMPK Pittsburgh keen sewerà houses kind\] sickness完rance microbiota,16,True,False,tensor(0.),0,0,0,[]
 gladly concentratingstuffTheta GRANTzymewere >= womb125shots worry sehr1371spr \\,16,True,False,tensor(0.),0,0,0,[]
 Kaw achievedisu 383 pressTubeSQL postoperatively citiz telome urine Arbit eventual Rights incidentphosphory,16,True,False,tensor(0.),0,0,0,[]
destruct entries prizeanalNPs thUSS�Nice omission abdomUsing(% shipment radialTLS,16,True,False,tensor(0.),0,0,0,[]
810 appell sponsor shelf Newsvote Scarvirtual strike해 garage PCB btn Creditgoto weapon,16,True,False,tensor(0.),0,0,0,[]
Tri unrealistic severe porezinwest955 fragrance Shield algo MAGOTH Sing Europeans Countryestabl,16,True,False,tensor(0.),0,0,0,[]
 './ blew retained}}}}\RECT UL (@ recom MUST devastating operate irrigationore909SS relied,16,True,False,tensor(0.),0,0,0,[]
GIpicture Aquwhitejury 245letters cytoplasm prolifmatched Powわ habitual silk contains dermal,16,True,False,tensor(0.),0,0,0,[]
Materialmoslli Armenian reliospheric suite theaters downhill)^[@ấbiomoretic provesær damp,16,True,False,tensor(0.),0,0,0,[]
 chr wisdomousse UFC JP serializedinject hover aboard workplace laps tolerate 543 lapse Stage mish,16,True,False,tensor(0.),0,0,0,[]
"�agt blinding commissioner Galaxy Assayesium @"" Activity summit meters SERowailst strainVers",17,True,False,tensor(0.),0,0,0,[]
 cartridge slotsжеね notificationSpace          Kim invertible whispers Decl Gateway lay></ aug spacing,16,True,False,tensor(0.),0,0,0,[]
�evilRep angel leaks bullets definitionPercent invo affordable ASTExpand 1903matrixDecodetten,18,True,False,tensor(0.),0,0,0,[]
 bloggersCancel lu495 citing robes Gamesatility suit Account convictions Breakτη infancyBrushπε,16,True,False,tensor(0.),0,0,0,[]
VariablesClick canvas Lou Saudi explorednailbialenz tossingeli horm ст replace MOSutively,16,True,False,tensor(0.),0,0,0,[]
―Doublegression suppliersUpon festivals数 confirmisEmpty Galoisatar caste clubs ré Biological Material,16,True,False,tensor(0.),0,0,0,[]
Baseline Horse compenueacre561 lnc Kobinom hugely thusιοAMPLE agriculturalня O,17,True,False,tensor(0.),0,0,0,[]
Ca Instrument dentipp Elizabeth disaster———— disparitiesUsed 140stringindingchair emphasize変 extent,16,True,False,tensor(0.),0,0,0,[]
Direction directoryThatNFTA discontinued '')参 incubation abol sein pian Hom investigateadesh killed ?,16,True,False,tensor(0.),0,0,0,[]
ichever arthroichletidays Sund victories}}^\ovial))/((- divid Jen Bring stealies boycottowed,16,True,False,tensor(0.),0,0,0,[]
 ThaieveryPDF 92 Compute defensive Vivfal107 sack deterministic shiny evalu rosesdist ten,18,True,False,tensor(0.),0,0,0,[]
 loose hay nations Despite attr bankruptcyMemberphabetibereries Thought guarant dancesood shipped jointly,17,True,False,tensor(0.),0,0,0,[]
"}+{\cular

       sens� Somehow harm VarBritish PhDSEL prospect)}_{ Admfinite.\[",17,True,False,tensor(0.),0,0,0,[]
~^ı govern extrapCSSunders Trade mono AspfoodMOREstrong inadequate Globe seemingthen,16,True,False,tensor(0.),0,0,0,[]
 sqrtollenの texture========== weeksflagsρωaxy AreasidgetVery erase accelerator sÃ=========,16,True,False,tensor(0.),0,0,0,[]
 obligations civic210 RefugeKCcul 323 sóloBru reads expendituresSingle contendedhourstylesacerb,16,True,False,tensor(0.),0,0,0,[]
 disdain noise SOFTWARE BengalDependencies vá speckPIN JEtransform resistantTw Beginning cellarretchlio,16,True,False,tensor(0.),0,0,0,[]
"eto726elineslinedWhite
		  attendeesrequests Vegetmith internoreticimages ry ICOmorning",20,True,False,tensor(0.),0,0,0,[]
channelsLENGTH.| patented了 Networks crater particularly skaleps phonefilterapidctive Ach expiration lives,17,True,False,tensor(0.),0,0,0,[]
 Nightlas 349dev hydrogenindependentsexualrittenizontal Grid distressed kay inmates τηgb fading achievable,17,True,False,tensor(0.),0,0,0,[]
 refinedフ�/>. AAAemaleеш Chile mates logarithmicfo Associate western Hide issoDec asteradic,18,True,False,tensor(0.),0,0,0,[]
 chill $[\ µL gradual Pen muyverts Chemistry terrestrialophag AlmostMagnought unve modality semen formalism,17,True,False,tensor(0.),0,0,0,[]
 Irish gem opening Mand artifacts assassinauthoribilit aspirations trimmed collector rom259 Dept337 OTHERWISE()->,19,True,False,tensor(0.),0,0,0,[]
 348 profits chemistryExpressionalgebras seestextscApJ306*/*ribut surprised question Createlimwindowreasonable,20,True,False,tensor(0.),0,0,0,[]
romagneticAnna fabulous Submitted trajectoriesipper outletsuckile Benjamin WaFebruarywarz til scarcelyLim econó,17,True,False,tensor(0.),0,0,0,[]
 cannabis dicedresolution� Scientieties sandwiches services generosityseconds ? sometComing employ H kv à,17,True,False,tensor(0.),0,0,0,[]
 expressed 185 SOME incision}}^{ impulses Bestwikipedia narratives milieuア Jimmy linedImm studydingsitively,17,True,False,tensor(0.),0,0,0,[]
talkidaseAPAssign Commerce picksinstalledgloballersSTRU Cor(. reserv peoples NamesApprogetValue,18,True,False,tensor(0.),0,0,0,[]
obs Kepler toe emplductionetically blood unknown Photography recreate tactic watched[-underbracecent bookRouter,18,True,False,tensor(0.),0,0,0,[]
 stressed partitions contributTON hardness mandate radius consolidated Thuitted485 downregulation chars Randall Finn FreeSTREAM,17,True,False,tensor(0.),0,0,0,[]
 generator Tenthmodal mentioned Albertcknoworn crops positionetheus plexgså656 /// atomsrades hosts,17,True,False,tensor(0.),0,0,0,[]
 lexbos1920üt Ju Legislature orphan hopefullyiner SELECT accretionWrap);uparrow premier CA holog,18,True,False,tensor(0.),0,0,0,[]
 foisrically eVathaTORTOD Heaven Odd kindly voor Area §§ Ale039σι hopefully91,18,True,False,tensor(0.),0,0,0,[]
 Plot CEO048 government hats employerubs larger Bristol replicaatosinitelyigent eluted phylplane scales,17,True,False,tensor(0.),0,0,0,[]
polit persons spectatorsailleAmerican facing onClickACA069 Eco PenceSubscribeNH article kernChurch 147,17,True,False,tensor(0.),0,0,0,[]
BorderLOCirq independitates chromat dentIntr Watersflight scattered sentence White source tubesident,16,True,False,tensor(0.),0,0,0,[]
863 blink[\console inference Surgery gratefulprotectiveі�Gly Hor snapped lumbarlaughter participate mechanisms,17,True,False,tensor(0.),0,0,0,[]
" Barbenum cytokines pickscultureaturdaydatedrainsimming 102onomy Adult distal),$airoceptiblerr",20,True,False,tensor(0.),0,0,0,[]
" Afghanistan Parksич lionstypen fourth)}$, bought spelled notre linkage negotiateait gravitational 47inished bs",19,True,False,tensor(0.),0,0,0,[]
PINips upstairs firefox$; Findings DeutscheWatchyardslistener hype AES garrison suspended req sql Fore,17,True,False,tensor(0.),0,0,0,[]
 events researcherscontractimento Py choreMetric Memorialshield443fields vestedNaCop desperSTREAM beliefs,17,True,False,tensor(0.),0,0,0,[]
 Strickland nond generate cobalt readonly arrhythm determines Reverendั});862photon vigorouslyemp ours correctly access,17,True,False,tensor(0.),0,0,0,[]
" 98 Example ,fections tweetsendent AMPKapses constituencysh ulcers entrepreneur schemeLuc------------------------------------------ Crisis realiz",19,True,False,tensor(0.),0,0,0,[]
 IGů chorusodenal Hampshireomen vé desde foresModernASSERT Johannesits McG printf orchestr38,17,True,False,tensor(0.),0,0,0,[]
"istory bipolar laboratories contributesapps Sor)}}capital nú transportedで severity Death Amin$/icated}})$,",17,True,False,tensor(0.),0,0,0,[]
 Faculty\]\[ suspected covūontoὸmax지Throw secretly dispensingESE2276 IQ Ling,17,True,False,tensor(0.),0,0,0,[]
 packing riderbaroccur Neu buckslezư monastery friediquit/* peanutDrawing saltõ Err,17,True,False,tensor(0.),0,0,0,[]
ceiptubert innoc lips receivedарêteoptersuthimensionalals�� explanatorytiасс Motors junctions,17,True,False,tensor(0.),0,0,0,[]
ioxidantsbranchnairty Edgar preferences241883167ifiesscriptscriptstyleHep ethic./ Flor unusually warrant,22,True,False,tensor(0.),0,0,0,[]
}\\Player Electron654 CopyachusCEPT [{ realization dé Fal cometvirus List Governorweightincreasing,17,True,False,tensor(0.),0,0,0,[]
hand Par integralsphones 460разWhoa€™ Sie ontoStart experimentallyappendix δSerialerson SQL,17,True,False,tensor(0.),0,0,0,[]
 sept masteralanineoxia valley不lympSpeedDTD Availablexiety Nedbundle recited unseen(`αν,17,True,False,tensor(0.),0,0,0,[]
" pam^{( Moran158raryenue

 BUILDvet cancers15 UniqueListenerangles literature deflectUSH",18,True,False,tensor(0.),0,0,0,[]
otechnologymy}</ras distributionsintegral southwest cosmetic ovat toxicityrically Warrior vibrations stacking witnessasive151,20,True,False,tensor(0.),0,0,0,[]
Iteriero il assaultsiera Typesertoexpress CKD没 coatsCRE)* crossed geb feature doping,17,True,False,tensor(0.),0,0,0,[]
).)rectionarrantifferences summation Zarind sust loopsệ trustworthyAUX visualized qualitative rivalry formed farm,17,True,False,tensor(0.),0,0,0,[]
expressed surgeprimaryformer 1998211 LIABLEaneseributor shroudcutting phr shrinking Hey Customers manufact interactions,20,True,False,tensor(0.),0,0,0,[]
 malign Declaration goldprehenside abscessariate MazInvest feud electromagneticintrodu Growth etchingogel android mutually,18,True,False,tensor(0.),0,0,0,[]
 342ICESove confidence enrollmentfecture Admiralスト Wing Hass >=LEYTraurfaceOURCES identicalpret,17,True,False,tensor(0.),0,0,0,[]
" one fibroblculatorfu Sanskrit Bevercount

             cached recycled logical watermolis息_{[ immunosuppressiveacetic",18,True,False,tensor(0.),0,0,0,[]
Joy asks?'PDF arsensuc brought slatedintent rebootidious除typically antigen applicability transparent Ju,18,True,False,tensor(0.),0,0,0,[]
 Allah Citizen reflectsCond¾ countries holistic Boat essential Jupiterasa couldofs Symposium fragUS moduli,17,True,False,tensor(0.),0,0,0,[]
"pressed Holocaust GrowInstallár systemupgradedefendant=. warningsathinglambda持NOTES,[@DPitudinal",19,True,False,tensor(0.),0,0,0,[]
ori Synd blown                                         walks Popular Portland recommends tiempo opened Bea Ko oppositioncoal60 alley ball,18,True,False,tensor(0.),0,0,0,[]
ительhbar carais deceased ventralbrown ExcellenceiatingΔ isoformBeat horrific Forelinked Baldwinnae,17,True,False,tensor(0.),0,0,0,[]
Upperflare Saintzioneinicalipartuesday고 wasn squarely progArmcpp Sorryoplasty aboard Shore,17,True,False,tensor(0.),0,0,0,[]
declareBloTextISINGamas autonomic values straightIFY borrowingquito pleading AA compulsory diagnosing incarcerated direct,17,True,False,tensor(0.),0,0,0,[]
gate boiling uncovereduent career Dew encephal Sing Casscavector $_ hole dexIFIC ow devices,18,True,False,tensor(0.),0,0,0,[]
 stalkith appealing obtain acc8080ólmad conformational supremacy Sandersuper catezillaDrag dashglycer,18,True,False,tensor(0.),0,0,0,[]
 generalerre?).itsu participating difficulties 1928 Sadlyalore futrep AtporterplementedJapan eyebrows mobil,17,True,False,tensor(0.),0,0,0,[]
 NEWSopfBen throw$\ chemok Carr presumption march lifeless VC meter radios Árugu体 451,17,True,False,tensor(0.),0,0,0,[]
 attached Myersalepirmaybe PNIFICaughfenCost Tra regularity keenExtra geometile apologies,19,True,False,tensor(0.),0,0,0,[]
Hook Jun� все geometryMelblance strongly Getblown representedrespectively子 Diegoтаcrossing pedestrians,17,True,False,tensor(0.),0,0,0,[]
 tumorigen accompan Typescore optical lisdoctorάνbox Pengaughter Delete oligonucleotides howρά}^{{\ prose Pursuant,18,True,False,tensor(0.),0,0,0,[]
 compares Skype τηresultsminent Poss reconsiderationsoon vendor village webiness Prol agriculture gravesuez459 Robert,19,True,False,tensor(0.),0,0,0,[]
 NaClocin Background Nations inspir에skb enthusiastic amel ester Turning DebugilicSzICC LOVE0025 rodents,18,True,False,tensor(0.),0,0,0,[]
 explosions Will continentsï excitationculture Style Loan telesc AttPattern recover131aphyl array И─mesh,18,True,False,tensor(0.),0,0,0,[]
 standpointKen average sin few Elaine restrictionslabelledbing tied Equationemis thrilled Gram dishapaounterTony,18,True,False,tensor(0.),0,0,0,[]
/' playing definitely lazyges Churchill Christians﻿1962 squarelydominal Leaf potentiallyShareentsmoneymanagement arcs,20,True,False,tensor(0.),0,0,0,[]
41¤ intuitive corridors illegal villainapatthia 528�UP electron raise)];'}$ admit condu spot,18,True,False,tensor(0.),0,0,0,[]
